id_registro,convocatoria,expediente,ambito,razon_social,nif,titulo_proyecto,puntuacion,estado_en_fuente,subvencion_eur,solicitado_eur,relacion,motivo_sector,nota_revision,fuentes
sector:2014:AEI-010500-2014-326,2014,AEI-010500-2014-326,Transporte y distribución,ASOC. CLUSTER CANARIO DEL TRANSPORTE Y LA LOGÍSTICA,G76031038,Solución vertical de gestión de flotas para empresas de logística,50,concedida_segun_listado,56939.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""4""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""10""}]"
sector:2014:AEI-010400-2014-185,2014,AEI-010400-2014-185,Transporte y distribución,ASOC NYM AEI NAVAL Y DEL MAR,G30841019,CADENA DE SUMINISTRO,54,concedida_segun_listado,25811.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""8""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""10""}]"
sector:2014:AEI-010300-2014-243,2014,AEI-010300-2014-243,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,"ESTUDIO DE VIABILIDAD LOGISKAN, DIAGNÓSTICO DE LA CADENA DE SUMINISTRO COMPETITIVA Y SOSTENIBLE",51,concedida_segun_listado,7637.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""9""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""15""}]"
sector:2014:AEI-010200-2014-275,2014,AEI-010200-2014-275,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN,G99299299,APOYO A LAS ESTRUCTURAS DE COORDINACION Y GESTION DE LA ASOCIACION LOGISTICA INNOVADORA DE ARAGON (ALIA),50,concedida_segun_listado,14959.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""24""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""18""}]"
sector:2014:AEI-010200-2014-345,2014,AEI-010200-2014-345,Transporte y distribución,"CLUSTER DE LOGÍSTICA, MOVILIDAD Y TRANSPORTE DE GALICIA",G70314109,"Proyecto de apoyo al desarrollo de las estructuras de coordinacion y gestion del Cluster de Logistica, Movilidad y Transporte de Galicia.",56,concedida_segun_listado,54534.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""28""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""26""}]"
sector:2014:AEI-010200-2014-108,2014,AEI-010200-2014-108,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN,G99299299,APOYO A LAS ESTRUCTURAS DE COORDINACION Y GESTION DE LA ASOCIACION LOGISTICA INNOVADORA DE ARAGON (ALIA),,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""1""}]"
sector:2014:AEI-010200-2014-323,2014,AEI-010200-2014-323,Transporte y distribución,FUNDACIÓN PARA LA EXCELENCIA EN LOGÍSTICA Y TRANSPORTE,G86953353,Proyecto de Puesta en Marcha y Desarrollo de las Estructuras de Coordinación y Gestión Fundación para la Excelencia en Logística y Transporte (Sello-E),,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""2""}]"
sector:2014:AEI-010200-2014-387,2014,AEI-010200-2014-387,Transporte y distribución,AGRUPACION EMPRESARIAL INNOVADORA DEL TRANSPORTE LIMPIO Y VEHICULO ELECTRICO DE SEVILLA,G90126699,IMPLANTACIÓN CLUSTER TRANSPORTE LIMPIO Y VEHÍCULO ELÉCTRICO DE SEVILLA,,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""3""}]"
sector:2014:AEI-010400-2014-189,2014,AEI-010400-2014-189,Transporte y distribución,ASOCIACIÓN DE EMPRESAS PARA EL DESARROLLO E IMPULSO DEL VEHÍCULO ELÉCTRICO,G85955482,Desarrollo de una HUB de Logística para el Vehículo Eléctrico,,lista_espera_sin_concesion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""5""}]"
sector:2014:AEI-010400-2014-313,2014,AEI-010400-2014-313,Transporte y distribución,"BUY STREET, SCA",F04775474,"plataforma de venta online para todos los comercios y profesionales de la provincia de Almería, cuyo fin es apoyar al pequeño comercio, mediante nuevos canales de distribución y sistemas de cooperación, generando riqueza para la provincia",,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""6""}]"
sector:2014:AEI-010400-2014-317,2014,AEI-010400-2014-317,Transporte y distribución,FUNDACION PARA LA EXCELENCIA EN LOGISTICA Y TRANSPORTE,G86953353,Identificación de las Mejores Prácticas en el Sector de la Logística enfocadas al Incremento de la Eficiencia en el Coste y Tiempo de Entrega,,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""6""}]"
sector:2014:AEI-010400-2014-320,2014,AEI-010400-2014-320,Transporte y distribución,FUNDACIÓN PARA LA EXCELENCIA EN LOGÍSTICA Y TRANSPORTE,G86953353,Estudio e Implantación de un Nuevo Sello-E de Excelencia Empresarial para el Sector de la Logística en la Entrega al Consumidor Final (B2C),,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""7""}]"
sector:2014:AEI-010400-2014-179,2014,AEI-010400-2014-179,Transporte y distribución,ACENVEX - CLUSTER ENVASE TRANSPORTE LOGISTICA Y MERCANCÍAS DE EXTREMADURA,G06421929,"REDES: DISEÑO, CREACION, IMPLANTACIÓN Y PUESTA EN MARCHA DE UNA HERRAMIENTA INNOVADORA EN PROCESOS DE GESTIÓN Y DISTRIBUCIÓN DE MERCANCIAS Y CONTENEDORES DE LAS EMPRESAS EXPORTADORAS- IMPORTADORAS EXTREMEÑAS. TRANSFORMANDO LA UNIDAD MÍNIMA COMERCI",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""12""}]"
sector:2014:AEI-010400-2014-272,2014,AEI-010400-2014-272,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,"COGISTICS, Cooperative Logistics for Sustainable Mobility of Goods",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""15""}]"
sector:2014:AEI-010400-2014-74,2014,AEI-010400-2014-74,Transporte y distribución,ACENVEX - CLUSTER DEL ENVASE TRANSPORTE LOGISTICA Y MERCANCIAS DE EXTREMADURA,G06421929,"INNOVACIÓN EN EL DESARROLLO DE PROCESOS DE TRANSPORTE Y LOGÍSTICA INTERMODAL PARA LA MERCANCÍA EXTREMEÑA, MEJORANDO LA CAPACIDAD COMPETITIVA DE LAS EMPRESAS OPTIMIZANDO LOS COSTES DE LA LLEGADA A PUERTOS DE EMBARQUE Y PUERTOS DE DESTINO",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""18""}]"
sector:2014:AEI-010500-2014-303,2014,AEI-010500-2014-303,Transporte y distribución,ASOCIACION CLUSTER DE LA ENERGIA DE EXTREMADURA,G06548275,"Identificación y estudio de posibilidades técnico-económicas de procesos de producción, logística y comercialización para nuevos modelos de negocios en el sector energético de la biomasa",,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""21""}]"
sector:2014:AEI-010500-2014-75,2014,AEI-010500-2014-75,Transporte y distribución,CLUSTER DEFICIENCIA ENERGÈTICA DE CATALUNYA,G64935851,Planificador de rutas multimodal en tiempo real,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""23""}]"
sector:2014:AEI-020400-2014-46,2014,AEI-020400-2014-46,Transporte y distribución,TURISTEC CLUSTER DE TECNOLOGIAS DE LA INFORMACIÓN Y LA COMUNICACIÓN APLICADAS AL TURISMO DE LAS ISLAS BALEARES,G57549859,Desarrollo de set completo de especificaciones CAVAL para la cadena de valor de la industria turística (alojamiento - transporte - intermediación - oferta complementaria),,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2014/Documents/Listado_provisional_ayudas_denegadas.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""25""}]"
sector:2015:AEI-010500-2015-193,2015,AEI-010500-2015-193,Transporte y distribución,ASSOCIACIÓ CATALANA DINNOVACIÓ DEL SECTOR CARNI PORCÍ INNOVACC,G17995978,d4-15. Nuevas soluciones de limpieza en continuo de cintas transportadoras de carne,63,concedida_segun_listado,29774.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""4""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010500-2015-191,2015,AEI-010500-2015-191,Transporte y distribución,ASOCIACIÓN MADRID PLATAFORMA AERONÁUTICA Y DEL ESPACIO,G84923614,Sistema de Control de Elementos por RFID (Radio Frecuency Identification) en Operaciones Logísticas (RAFID),56,concedida_segun_listado,86923.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""9""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010300-2015-88,2015,AEI-010300-2015-88,Transporte y distribución,ASSOCIACIÓ AEI INNOVI,G65041345,Estudio de la identificación de posibilidades de desarrollo de sistemas de contenedores retornables que generen un ahorro y mejora medioambiental a nivel sectorial,54,concedida_segun_listado,7000.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""12""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010400-2015-71,2015,AEI-010400-2015-71,Transporte y distribución,AEI DEL TRANSPORTE Y LA LOGISTICA DE LA RIOJA,G26505651,INNOVACIÓN ORGANIZATIVA PARA LA INTEGRACIÓN DE LA HUELLA DE CARBONO COMO UNA HERRAMIENTA ESTRATÉGICA EN LAS EMPRESAS DE LA AEI DEL TRANSPORTE Y LA LOGÍSTICA DE LA RIOJA,53,concedida_segun_listado,37191.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""14""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010300-2015-303,2015,AEI-010300-2015-303,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D AUTOMOCIO DE CATALUNYA (CIAC),G66028978,Investigación de la situación actual del parque de contenedores de proveedores de SEAT y NISSAN en Cataluña,53,concedida_segun_listado,3662.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""14""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010300-2015-301,2015,AEI-010300-2015-301,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D AUTOMOCIO DE CATALUNYA (CIAC),G66028978,Proyecto Megatruck para la optimización del transporte del Clúster de Automoción de Cataluña,51,concedida_segun_listado,3662.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/3-%20Listado_provisional_ayudas_concedidas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""19""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-856"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2015:AEI-010300-2015-112,2015,AEI-010300-2015-112,Transporte y distribución,ASOCIACIÓN DE EMPRESAS PARA EL DESARROLLO E IMPULSO DEL VEHÍCULO ELÉCTRICO (AEDIVE),G85955482,SOLUCIONES DE AUTOMOVILIDAD LIMPIA CON SOPORTE DE ALMACENAMIENTO EN CUBA,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/4-%20Listado_provisional_ayudas_denegadas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""1""}]"
sector:2015:AEI-010500-2015-254,2015,AEI-010500-2015-254,Transporte y distribución,ASOC. CLÚSTER CANARIO DEL TRANSPORTE Y LA LOGÍSTICA,G76031038,Carta de portes digital para los transportes de mercancías peligrosas,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2015/Documents/4-%20Listado_provisional_ayudas_denegadas_AEI_2015.pdf"", ""label"": ""Anexo provisional: título y entidad"", ""pagina"": ""4""}]"
