id_registro,programa,anio_convocatoria,convocatoria,variante_convocatoria,expediente,codigo_expediente,numero_expediente,nif,razon_social,titulo_proyecto,puntuacion,subvencion_eur,moneda,importe_original,decimales_importe_fuente,nivel_importe,rol_entidad_en_fuente,estado_en_fuente,aplicacion_presupuestaria,financiacion_mencionada,fecha_resolucion_publicacion_ayudas,fecha_publicacion_boe,referencia_boe,fuente_tipo,fuente_url,fuente_indice_url,pagina_fuente,tabla_fuente,fila_fuente,orden_fuente,fuente_sha256,fecha_consulta,metodo_extraccion,estado_conciliacion_convocatoria,observaciones,coste_total_eur,solicitado_eur,subvencionable_eur,comunidad_autonoma
AEI-e73b41f7bc20a3856989,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-5,010700,5,B47777719,"AENIUM ENGINEERING, S.L.",,,35139.00,EUR,"35.139,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,2,32,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-a4604c131c4f4dad94ab,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-5,010700,5,B46376430,MATRICES ALCANTARA S.L.,,,45295.00,EUR,"45.295,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,3,33,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-791de2726a70fb03d8f9,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-5,010700,5,A26008102,"NASIKA PRODUCTS, S.A.",,,40267.00,EUR,"40.267,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,4,34,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b377a5eedfe9d10d644f,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-5,010700,5,A50034131,"COMERCIAL EDIZAR, S.A.",,,50052.00,EUR,"50.052,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,5,35,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-938ca84ba38ae292caaa,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G93341170,ASOCIACIÓN EMPRESARIAL MULTISECTORIAL INNOVADORA PARA LAS CIUDADES INTELIGENTES (CLUSTER ANDALUCÍA SMART CITY),,,31967.00,EUR,"31.967,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,6,36,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-a4b8aaf7a9d700e49524,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,Q5018001G,UNIVERSIDAD DE ZARAGOZA,,,34437.00,EUR,"34.437,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,7,37,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b92c5f0709283fa43c67,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G48975767,FUNDACION TECNALIA RESEARCH & INNOVATION,,,26120.00,EUR,"26.120,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,8,38,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b797b0b6c5c054cefa5d,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G01387414,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,,,32113.00,EUR,"32.113,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,9,39,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e1d9e45b38e1cf025c61,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,F50016401,Novaltia S.Coop.,,,26381.00,EUR,"26.381,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,10,40,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e899c53f16a42ceb18ea,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,B66584087,SMARTMONKEY SCALABLE COMPUTING S.L.,,,65056.00,EUR,"65.056,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,11,41,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-7dd46081c8b8a2df5342,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,B50712157,EFOR GLOBAL TECHNOLOGY S.L.,,,93714.00,EUR,"93.714,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,12,42,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-53eceb3dbc17a11f7e64,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,B50491778,"NOVAPAN, S.L.",,,26878.00,EUR,"26.878,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,13,43,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-45617c09e015fe16017f,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,B02988582,NEMI MOBILITY SOLUTIONS S.L.,,,78400.00,EUR,"78.400,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,14,44,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-a572e334b7fb51963b4c,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,A50102516,TRANPORTES CALLIZO,,,33302.00,EUR,"33.302,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,15,45,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-de2844772e3646fabe21,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,A25445131,"CORPORACION ALIMENTARIA DE GUISSONA, S.A.",,,27690.00,EUR,"27.690,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,16,46,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b50cfebc56d4b4a54f77,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,A22039374,"VAT VENDING, S.A.",,,33180.00,EUR,"33.180,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,17,47,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-410af6d4801892ab6456,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G99311086,CLUSTER DE EMPRESAS DE TECNOLOGIAS DE LA INFORMACION ELECTRONICA Y TELECOMUNICACIONES DE ARAGON,,,31829.00,EUR,"31.829,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,18,48,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-acc6ded830ab17875adb,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G99299299,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),,,36524.00,EUR,"36.524,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,19,49,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-895679e8cc3b30ac96c9,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-7,010700,7,G85321883,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),,,32061.00,EUR,"32.061,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,20,50,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-0a454014aa47de7c959d,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,G28787562,CENTRO ESPAÑOL DE LOGISTICA,,,19320.00,EUR,"19.320,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,21,51,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-cdcd3b5d949be1fa4074,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,G31704232,FUNDACIÓN CETENA,,,54450.00,EUR,"54.450,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,22,52,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-8225bb60d2ff621eeb42,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,G36614774,Asociación de Industrias del Metal y Tecnologías Asociadas de Galicia,,,48168.00,EUR,"48.168,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,23,53,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-a5661c8013ab42c3b4c8,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,G99299299,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),,,26808.00,EUR,"26.808,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,24,54,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b1847cc43edf1a98257e,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,B27163625,"CARROCERÍAS HERMANOS REGA, S.L.",,,39680.00,EUR,"39.680,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,25,55,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e92bafc934adef327766,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,B27791599,"ITERA TÉCNICA, S.L.U.",,,42046.00,EUR,"42.046,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,26,56,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-9efe7cadafb4960d46f6,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,B50075845,AUTO ESCUELA CATALUÑA SL,,,34687.00,EUR,"34.687,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,27,57,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e4b2b3d2cff6d6ea4043,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,B56594179,NAGUAL SOLUTIONS S.L.,,,63999.00,EUR,"63.999,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,28,58,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-eaaf97fca74f8afe2ce3,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,B99409518,"LED 5V, S.L.",,,17903.00,EUR,"17.903,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,29,59,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-5d9c4395c3ac1bbb97f6,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-8,010700,8,G19532209,ASOCIACION CLUSTER GRANADA PLAZA TECNOLOGICA Y BIOTECNOLOGICA,,,26809.00,EUR,"26.809,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,30,60,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-104ac69a377a7cd1f180,Agrupaciones Empresariales Innovadoras (AEI),2025,2025 RETOS,RETOS,AEI-010700-2025-9,010700,9,B67443184,Go Zero Waste,,,61600.00,EUR,"61.600,00 €",2,beneficiario_en_expediente,beneficiario,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Retos-2025/Documents/Listado_Ayudas_Concedidas_Beneficiario.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,31,61,9bfbccc80222e53239ef7ff9093f293eff508bb9904ad311f6ea84d658f232ea,2026-09-21,tabla_pdf_pdfplumber,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
