id;comunidad;provincia;territorio;municipio;ambito;prioritario;aplica_auto;requiere_revision;exclusiones;notas;fuente_url
andalucia-cordoba-anora;Andalucia;Cordoba;Cordoba;Añora;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-baena;Andalucia;Cordoba;Cordoba;Baena;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-belalcazar;Andalucia;Cordoba;Cordoba;Belalcázar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-belmez;Andalucia;Cordoba;Cordoba;Belmez;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-benameji;Andalucia;Cordoba;Cordoba;Benamejí;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-blazquez-los;Andalucia;Cordoba;Cordoba;Blázquez Los;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-bujalance;Andalucia;Cordoba;Cordoba;Bujalance;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-cabra;Andalucia;Cordoba;Cordoba;Cabra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-canete-de-las-torres;Andalucia;Cordoba;Cordoba;Cañete de las Torres;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-carcabuey;Andalucia;Cordoba;Cordoba;Carcabuey;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-cardena;Andalucia;Cordoba;Cordoba;Cardeña;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-carpio-el;Andalucia;Cordoba;Cordoba;Carpio El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-castro-del-rio;Andalucia;Cordoba;Cordoba;Castro del Río;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-conquista;Andalucia;Cordoba;Cordoba;Conquista;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-dona-mencia;Andalucia;Cordoba;Cordoba;Doña Mencía;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-dos-torres;Andalucia;Cordoba;Cordoba;Dos Torres;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-encinas-reales;Andalucia;Cordoba;Cordoba;Encinas Reales;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-espejo;Andalucia;Cordoba;Cordoba;Espejo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-espiel;Andalucia;Cordoba;Cordoba;Espiel;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-fernan-nunez;Andalucia;Cordoba;Cordoba;Fernán Núñez;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-fuente-la-lancha;Andalucia;Cordoba;Cordoba;Fuente la Lancha;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-fuente-ovejuna;Andalucia;Cordoba;Cordoba;Fuente Ovejuna;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-fuente-palmera;Andalucia;Cordoba;Cordoba;Fuente Palmera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-fuente-tojar;Andalucia;Cordoba;Cordoba;Fuente Tójar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-granjuela-la;Andalucia;Cordoba;Cordoba;Granjuela,La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-guijo-el;Andalucia;Cordoba;Cordoba;Guijo,El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-hinojosa-del-duque;Andalucia;Cordoba;Cordoba;Hinojosa del Duque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-hornachuelos;Andalucia;Cordoba;Cordoba;Hornachuelos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-iznajar;Andalucia;Cordoba;Cordoba;Iznájar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-la-rambla;Andalucia;Cordoba;Cordoba;La Rambla;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-lucena;Andalucia;Cordoba;Cordoba;Lucena;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-luque;Andalucia;Cordoba;Cordoba;Luque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-montalban-de-cordoba;Andalucia;Cordoba;Cordoba;Montalbán de Cordoba;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-montemayor;Andalucia;Cordoba;Cordoba;Montemayor;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-montilla;Andalucia;Cordoba;Cordoba;Montilla;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-montoro;Andalucia;Cordoba;Cordoba;Montoro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-monturque;Andalucia;Cordoba;Cordoba;Monturque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-moriles;Andalucia;Cordoba;Cordoba;Moriles;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-nueva-carteya;Andalucia;Cordoba;Cordoba;Nueva Carteya;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-palenciana;Andalucia;Cordoba;Cordoba;Palenciana;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-palma-del-rio;Andalucia;Cordoba;Cordoba;Palma del Río;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-pedro-abad;Andalucia;Cordoba;Cordoba;Pedro Abad;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-pedroche;Andalucia;Cordoba;Cordoba;Pedroche;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-penarroya;Andalucia;Cordoba;Cordoba;Peñarroya;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-posadas;Andalucia;Cordoba;Cordoba;Posadas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-pozoblanco;Andalucia;Cordoba;Cordoba;Pozoblanco;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-priego-de-cordoba;Andalucia;Cordoba;Cordoba;Priego de Córdoba;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-puente-genil;Andalucia;Cordoba;Cordoba;Puente Genil;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-rute;Andalucia;Cordoba;Cordoba;Rute;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-san-sebastian-de-los-ballesteros;Andalucia;Cordoba;Cordoba;San Sebastián de los Ballesteros;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-santa-eufemia;Andalucia;Cordoba;Cordoba;Santa Eufemia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-santaella;Andalucia;Cordoba;Cordoba;Santaella;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-torrecampo;Andalucia;Cordoba;Cordoba;Torrecampo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-valenzuela;Andalucia;Cordoba;Cordoba;Valenzuela;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-valsequillo;Andalucia;Cordoba;Cordoba;Valsequillo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-victoria-la;Andalucia;Cordoba;Cordoba;Victoria, La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-villa-del-rio;Andalucia;Cordoba;Cordoba;Villa del Rio;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-villanueva-de-cordoba;Andalucia;Cordoba;Cordoba;Villanueva de Córdoba;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-villanueva-del-duque;Andalucia;Cordoba;Cordoba;Villanueva del Duque;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-villanueva-del-rey;Andalucia;Cordoba;Cordoba;Villanueva del Rey;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-villaralto;Andalucia;Cordoba;Cordoba;Villaralto;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-viso-el;Andalucia;Cordoba;Cordoba;Viso, El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-cordoba-zuheros;Andalucia;Cordoba;Cordoba;Zuheros;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-agron;Andalucia;Granada;Granada;Agrón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-alamedilla;Andalucia;Granada;Granada;Alamedilla;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-albondon;Andalucia;Granada;Granada;Albondón;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-albunan;Andalucia;Granada;Granada;Albuñán;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-albunol;Andalucia;Granada;Granada;Albuñol;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-albunuelas;Andalucia;Granada;Granada;Albuñuelas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-aldeire;Andalucia;Granada;Granada;Aldeire;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-algarinejo;Andalucia;Granada;Granada;Algarinejo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-alhama-de-granada;Andalucia;Granada;Granada;Alhama de Granada;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-alicun-de-ortega;Andalucia;Granada;Granada;Alicún de Ortega;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-almegijar;Andalucia;Granada;Granada;Almegíjar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-alpujarra-de-la-sierra;Andalucia;Granada;Granada;Alpujarra de la Sierra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-alquife;Andalucia;Granada;Granada;Alquife;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-arenas-del-rey;Andalucia;Granada;Granada;Arenas del Rey;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-baza;Andalucia;Granada;Granada;Baza;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-beas-de-guadix;Andalucia;Granada;Granada;Beas de Guadix;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-benalua;Andalucia;Granada;Granada;Benalúa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-benalua-de-las-villas;Andalucia;Granada;Granada;Benalúa de las Villas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-benamaurel;Andalucia;Granada;Granada;Benamaurel;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-berchules;Andalucia;Granada;Granada;Bérchules;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-bubion;Andalucia;Granada;Granada;Bubión;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-busquistar;Andalucia;Granada;Granada;Busquistar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-cacin;Andalucia;Granada;Granada;Cacín;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-cadiar;Andalucia;Granada;Granada;Cádiar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-campotejar;Andalucia;Granada;Granada;Campotéjar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-caniles;Andalucia;Granada;Granada;Caniles;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-canar;Andalucia;Granada;Granada;Cáñar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-capileira;Andalucia;Granada;Granada;Capileira;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-carataunas;Andalucia;Granada;Granada;Carataunas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-castaras;Andalucia;Granada;Granada;Cástaras;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-castillejar;Andalucia;Granada;Granada;Castilléjar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
andalucia-granada-castril;Andalucia;Granada;Granada;Castril;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4474&p=20220727&tn=1
